Fun Crazy Board Game House 樂瘋桌上遊戲專門店,22.31636,114.17046
Cafe de Nicole BoardGames 桌遊專門店,22.30893,114.22513
Board Game Base 桌遊基地,22.33899,114.14944
巨魔派對桌上遊戲專賣店,25.007703365629,121.52166366577
雅克諾桌上遊戲精品-宜蘭店,24.753491037286,121.74857142492
Board Game Tailor 桌遊裁縫師,22.338453170031,114.14661884308
Battleground 卡牌遊戲及桌遊專門店,22.33645,114.14788
第一科大益智桌上遊戲社 FTBGC,22.755031283334,120.33567809
On Board BoardGame 樂聚桌遊屋,22.338525116757,114.14849638939
A&p場地租借/高雄教室 出租/cp值高/場地推薦/近捷運站/小型會議室/理財課程/教育訓練/產品介紹/桌遊,22.62966,120.29375
卡卡城桌上遊戲休閒館東門店,25.03345,121.52699
Board Game Walker 桌遊行者,22.43047,114.10007
BG Freak 桌遊迷,22.372641046122,114.10896867514
玩野桌遊聚 Play Yeah Board Game,22.33696,114.14753
恆春墾丁國王遊戲桌遊店,22.002648,120.7418556
雅閣桌遊Court Jabbok,22.3715,114.18306
Game's Lair 卡牌及桌上遊戲專門店,22.350760903351,114.10905050195
精靈寶鑽桌上遊戲專賣店,25.0597706,121.5439529
小桌末桌遊教學團隊,40.4469470596,126.5625
癮狼入室-桌遊工作室,22.2,113.55
海水雩桌上遊戲專賣店,25.06326755589,121.53076171875
萵苣 窩聚 桌遊店,40.97989806962,116.71875
宜蘭雅克諾桌上遊戲精品-頭城店,24.85395941808,121.8223875761
HPBG 和平高中桌上遊戲社,25.01963,121.54916
逗你玩“遊樂飲食概念店”- 桌遊x包廂,24.95581,121.22653
AWSR 南北唱歌桌遊聯誼交友,29.535229562948,121.640625
開放桌遊（Open Board）,22.310736034516,114.22635823488
特搏休閒空間-桌上益智遊戲【桌遊】,24.95193,121.21028
版圖羊桌遊 The Battlesheep Boardgames,22.324115183535,114.21665668488
Animal Board Game 動物桌遊,22.41306,113.97988
WilliamParty桌上遊戲,25.01969,121.5315
無限遊戲工作室-客製化高性能桌上型電腦專家,24.98496,121.41448
中信桌上遊戲研究社 CTBC Board Game Club,23.06386,120.16221
